lead_id,submission_date,email,phone,source,status,value
768,2024-01-29,user768@example.com,+79588195199,Google Ads,Unqualified,0.0
769,2024-04-06,user769@example.com,+79488357419,Organic Search,Qualified,10138.31
770,2024-05-30,user770@example.com,+79451015126,Direct,Contacted,0.0
771,2024-03-08,user771@example.com,+79226727814,Facebook Ads,Contacted,0.0
772,2024-01-20,user772@example.com,+79414286728,Referral,Qualified,15452.85
773,2024-02-29,user773@example.com,+79946490046,Direct,Unqualified,0.0
774,2024-04-26,user774@example.com,+79214430956,Facebook Ads,New,0.0
775,2024-01-30,user775@example.com,+79924024230,Facebook Ads,New,0.0
776,2024-06-25,user776@example.com,+79531777062,Google Ads,Qualified,7676.43
777,2024-05-14,user777@example.com,+79674969244,Google Ads,Contacted,0.0
778,2024-01-06,user778@example.com,+79173699148,Facebook Ads,Unqualified,0.0
779,2024-07-13,user779@example.com,+79817745294,Organic Search,Qualified,27207.05
780,2024-04-20,user780@example.com,+79811868681,Direct,Qualified,45264.61
781,2024-07-09,user781@example.com,+79541791443,Facebook Ads,Contacted,0.0
782,2024-06-02,user782@example.com,+79298652026,Facebook Ads,Qualified,39608.9
783,2024-02-19,user783@example.com,+79318052842,Referral,Qualified,12020.6
784,2024-06-04,user784@example.com,+79811759673,Referral,New,0.0
785,2024-01-04,user785@example.com,+79422194512,Direct,Contacted,0.0
786,2024-05-30,user786@example.com,+79900431113,Referral,Qualified,14127.63
787,2024-01-26,user787@example.com,+79482701249,Google Ads,New,0.0
788,2024-06-02,user788@example.com,+79488904480,Google Ads,Qualified,36450.7
789,2024-05-09,user789@example.com,+79260373065,Google Ads,Qualified,41577.22
790,2024-02-27,user790@example.com,+79712488335,Direct,Contacted,0.0
791,2024-05-30,user791@example.com,+79697432898,Google Ads,Contacted,0.0
792,2024-05-20,user792@example.com,+79854487306,Direct,Qualified,41530.06
793,2024-07-22,user793@example.com,+79714530179,Direct,Qualified,48162.7
794,2024-06-12,user794@example.com,+79986158602,Referral,Contacted,0.0
795,2024-05-05,user795@example.com,+79942450958,Facebook Ads,New,0.0
796,2024-07-04,user796@example.com,+79345946635,Referral,Contacted,0.0
797,2024-04-18,user797@example.com,+79281144116,Facebook Ads,Qualified,21211.13
798,2024-06-18,user798@example.com,+79805720696,Facebook Ads,Contacted,0.0
799,2024-03-24,user799@example.com,+79375229702,Facebook Ads,Qualified,32078.17
800,2024-01-13,user800@example.com,+79276817351,Google Ads,New,0.0
801,2024-03-10,user801@example.com,+79924674275,Direct,Qualified,36848.74
802,2024-04-19,user802@example.com,+79986746607,Direct,Contacted,0.0
803,2024-04-01,user803@example.com,+79824972892,Referral,Contacted,0.0
804,2024-01-12,user804@example.com,+79958019981,Organic Search,Unqualified,0.0
805,2024-07-25,user805@example.com,+79946026740,Facebook Ads,Contacted,0.0
806,2024-04-30,user806@example.com,+79364984408,Organic Search,Qualified,36382.98
807,2024-06-26,user807@example.com,+79222499120,Facebook Ads,Contacted,0.0
808,2024-05-14,user808@example.com,+79292511784,Facebook Ads,New,0.0
809,2024-05-01,user809@example.com,+79919778853,Referral,Qualified,17943.61
810,2024-02-19,user810@example.com,+79518250387,Facebook Ads,Qualified,32248.92
811,2024-03-04,user811@example.com,+79911612308,Direct,New,0.0
812,2024-06-01,user812@example.com,+79561145056,Referral,Unqualified,0.0
813,2024-04-12,user813@example.com,+79851630480,Referral,Unqualified,0.0
814,2024-04-29,user814@example.com,+79258782572,Organic Search,Unqualified,0.0
815,2024-01-11,user815@example.com,+79531508530,Direct,New,0.0
816,2024-05-19,user816@example.com,+79698520224,Organic Search,New,0.0
817,2024-06-26,user817@example.com,+79565607772,Organic Search,Qualified,46960.83
818,2024-03-14,user818@example.com,+79626176381,Google Ads,Unqualified,0.0
819,2024-03-27,user819@example.com,+79142924153,Google Ads,New,0.0
820,2024-05-08,user820@example.com,+79632153094,Direct,Contacted,0.0
821,2024-03-27,user821@example.com,+79609577963,Organic Search,Unqualified,0.0
822,2024-06-29,user822@example.com,+79717081321,Organic Search,Unqualified,0.0
823,2024-03-03,user823@example.com,+79420012678,Google Ads,Qualified,20755.78
824,2024-05-24,user824@example.com,+79451711139,Direct,Qualified,43967.57
825,2024-07-09,user825@example.com,+79243764228,Organic Search,Contacted,0.0
826,2024-05-14,user826@example.com,+79143638022,Organic Search,New,0.0
827,2024-02-03,user827@example.com,+79600126614,Google Ads,Unqualified,0.0
828,2024-06-23,user828@example.com,+79230869350,Direct,Contacted,0.0
829,2024-04-25,user829@example.com,+79433911946,Google Ads,New,0.0
830,2024-03-18,user830@example.com,+79694603840,Referral,Contacted,0.0
831,2024-02-17,user831@example.com,+79934341558,Direct,Qualified,41697.87
832,2024-03-22,user832@example.com,+79922125062,Organic Search,Unqualified,0.0
833,2024-04-14,user833@example.com,+79873904508,Direct,Qualified,4511.06
834,2024-03-12,user834@example.com,+79714868830,Google Ads,Contacted,0.0
835,2024-03-31,user835@example.com,+79150364552,Referral,New,0.0
836,2024-04-01,user836@example.com,+79401258531,Organic Search,Contacted,0.0
837,2024-06-26,user837@example.com,+79143421376,Facebook Ads,Unqualified,0.0
838,2024-07-22,user838@example.com,+79739971240,Organic Search,New,0.0
839,2024-04-06,user839@example.com,+79245639986,Facebook Ads,New,0.0
840,2024-02-05,user840@example.com,+79979274887,Google Ads,Contacted,0.0
841,2024-02-28,user841@example.com,+79638547943,Facebook Ads,Contacted,0.0
842,2024-02-18,user842@example.com,+79741857682,Facebook Ads,Unqualified,0.0
843,2024-03-25,user843@example.com,+79540506358,Direct,Unqualified,0.0
844,2024-03-12,user844@example.com,+79206937363,Referral,Qualified,30805.25
845,2024-04-16,user845@example.com,+79349222076,Facebook Ads,Qualified,40003.41
846,2024-04-06,user846@example.com,+79370634331,Referral,Contacted,0.0
847,2024-01-29,user847@example.com,+79414538799,Direct,Contacted,0.0
848,2024-05-13,user848@example.com,+79945705529,Google Ads,New,0.0
849,2024-01-17,user849@example.com,+79193394329,Referral,Contacted,0.0
850,2024-03-19,user850@example.com,+79505181208,Referral,Contacted,0.0
851,2024-02-04,user851@example.com,+79435436700,Direct,Contacted,0.0
852,2024-05-13,user852@example.com,+79455114757,Facebook Ads,Unqualified,0.0
853,2024-01-29,user853@example.com,+79503910385,Referral,Contacted,0.0
854,2024-07-15,user854@example.com,+79900839592,Direct,New,0.0
855,2024-03-02,user855@example.com,+79203913986,Organic Search,Contacted,0.0
856,2024-02-28,user856@example.com,+79988679008,Organic Search,Contacted,0.0
857,2024-01-17,user857@example.com,+79284550412,Referral,Unqualified,0.0
858,2024-05-05,user858@example.com,+79319485746,Google Ads,Qualified,22011.04
859,2024-05-28,user859@example.com,+79209780843,Facebook Ads,Contacted,0.0
860,2024-01-02,user860@example.com,+79802197342,Direct,Unqualified,0.0
861,2024-05-17,user861@example.com,+79222979638,Organic Search,New,0.0
862,2024-07-08,user862@example.com,+79623134060,Referral,New,0.0
863,2024-02-16,user863@example.com,+79914876276,Facebook Ads,New,0.0
864,2024-05-04,user864@example.com,+79467005968,Facebook Ads,New,0.0
865,2024-01-28,user865@example.com,+79726055024,Facebook Ads,Contacted,0.0
866,2024-06-23,user866@example.com,+79406299639,Referral,Contacted,0.0
867,2024-06-06,user867@example.com,+79317639557,Google Ads,Qualified,35205.47
868,2024-01-25,user868@example.com,+79707798306,Facebook Ads,New,0.0
869,2024-01-19,user869@example.com,+79114400430,Organic Search,New,0.0
870,2024-04-18,user870@example.com,+79664559613,Direct,Qualified,33840.79
871,2024-06-27,user871@example.com,+79157430266,Facebook Ads,Qualified,27843.75
872,2024-04-22,user872@example.com,+79793756926,Facebook Ads,Contacted,0.0
873,2024-04-14,user873@example.com,+79473394156,Organic Search,New,0.0
874,2024-04-11,user874@example.com,+79728921503,Referral,Contacted,0.0
875,2024-05-24,user875@example.com,+79300396335,Organic Search,Unqualified,0.0
876,2024-04-20,user876@example.com,+79461921019,Google Ads,Qualified,35110.06
877,2024-06-28,user877@example.com,+79151355435,Google Ads,Contacted,0.0
878,2024-06-04,user878@example.com,+79830159759,Google Ads,New,0.0
879,2024-01-30,user879@example.com,+79545269982,Facebook Ads,New,0.0
880,2024-03-13,user880@example.com,+79885690520,Organic Search,Unqualified,0.0
881,2024-04-25,user881@example.com,+79724903121,Direct,Unqualified,0.0
882,2024-07-14,user882@example.com,+79724159493,Referral,Qualified,15477.84
883,2024-04-30,user883@example.com,+79667141878,Direct,Contacted,0.0
884,2024-01-06,user884@example.com,+79913089578,Facebook Ads,Qualified,5211.26
885,2024-02-28,user885@example.com,+79217548686,Referral,Unqualified,0.0
886,2024-02-20,user886@example.com,+79790091792,Direct,Unqualified,0.0
887,2024-03-02,user887@example.com,+79967800651,Google Ads,Unqualified,0.0
888,2024-01-11,user888@example.com,+79914748069,Referral,Unqualified,0.0
889,2024-07-13,user889@example.com,+79354744574,Organic Search,Qualified,14237.49
890,2024-06-06,user890@example.com,+79337555571,Direct,Qualified,4473.09
891,2024-04-06,user891@example.com,+79541762560,Facebook Ads,Qualified,16937.72
892,2024-01-31,user892@example.com,+79838496835,Organic Search,Unqualified,0.0
893,2024-06-12,user893@example.com,+79542132498,Direct,New,0.0
894,2024-01-17,user894@example.com,+79814088026,Referral,Unqualified,0.0
895,2024-04-24,user895@example.com,+79374763089,Google Ads,Unqualified,0.0
896,2024-03-22,user896@example.com,+79323948810,Google Ads,New,0.0
897,2024-01-27,user897@example.com,+79316976374,Organic Search,Unqualified,0.0
898,2024-06-16,user898@example.com,+79609851978,Facebook Ads,New,0.0
899,2024-01-31,user899@example.com,+79821740501,Direct,Contacted,0.0
900,2024-01-26,user900@example.com,+79418179385,Google Ads,Qualified,34796.23
901,2024-02-11,user901@example.com,+79458718781,Facebook Ads,Unqualified,0.0
902,2024-05-30,user902@example.com,+79776611648,Organic Search,Qualified,32404.06
903,2024-05-25,user903@example.com,+79113532515,Google Ads,New,0.0
904,2024-07-20,user904@example.com,+79748389081,Facebook Ads,New,0.0
905,2024-07-03,user905@example.com,+79267971843,Google Ads,New,0.0
906,2024-07-25,user906@example.com,+79387846612,Direct,Qualified,4986.8
907,2024-03-04,user907@example.com,+79423330919,Direct,Unqualified,0.0
908,2024-06-29,user908@example.com,+79166321967,Direct,Contacted,0.0
909,2024-01-30,user909@example.com,+79275291740,Direct,Contacted,0.0
910,2024-07-03,user910@example.com,+79418926289,Facebook Ads,Unqualified,0.0
911,2024-02-10,user911@example.com,+79508958147,Facebook Ads,Contacted,0.0
912,2024-01-22,user912@example.com,+79624703536,Organic Search,Qualified,22391.86
913,2024-05-30,user913@example.com,+79520493028,Google Ads,Unqualified,0.0
914,2024-05-26,user914@example.com,+79651432398,Google Ads,Qualified,30559.34
915,2024-03-02,user915@example.com,+79620498418,Direct,Contacted,0.0
916,2024-03-04,user916@example.com,+79313801738,Google Ads,Qualified,5006.28
917,2024-03-25,user917@example.com,+79373679024,Google Ads,New,0.0
918,2024-06-17,user918@example.com,+79156573496,Referral,Unqualified,0.0
919,2024-03-20,user919@example.com,+79170086182,Google Ads,Qualified,48635.19
920,2024-06-16,user920@example.com,+79589712409,Google Ads,Unqualified,0.0
921,2024-03-25,user921@example.com,+79405243307,Direct,Contacted,0.0
922,2024-01-03,user922@example.com,+79747356743,Direct,Qualified,15013.84
923,2024-07-21,user923@example.com,+79995103880,Facebook Ads,Qualified,40854.53
924,2024-03-29,user924@example.com,+79490802220,Referral,Qualified,36570.5
925,2024-01-29,user925@example.com,+79390289470,Google Ads,Unqualified,0.0
926,2024-05-23,user926@example.com,+79136943188,Organic Search,Contacted,0.0
927,2024-06-18,user927@example.com,+79782507908,Facebook Ads,Contacted,0.0
928,2024-02-28,user928@example.com,+79521130841,Direct,Qualified,14697.42
929,2024-01-06,user929@example.com,+79570208726,Facebook Ads,Qualified,40645.6
930,2024-03-03,user930@example.com,+79386776189,Google Ads,New,0.0
931,2024-03-06,user931@example.com,+79120046905,Referral,Unqualified,0.0
932,2024-02-05,user932@example.com,+79576888355,Organic Search,New,0.0
933,2024-07-20,user933@example.com,+79888607268,Referral,Unqualified,0.0
934,2024-04-16,user934@example.com,+79973909913,Google Ads,Qualified,46862.91
935,2024-03-21,user935@example.com,+79493191784,Facebook Ads,Qualified,20008.79
936,2024-03-09,user936@example.com,+79454497847,Facebook Ads,Unqualified,0.0
937,2024-05-31,user937@example.com,+79337570786,Organic Search,New,0.0
938,2024-03-11,user938@example.com,+79316762856,Google Ads,Qualified,26982.4
939,2024-05-23,user939@example.com,+79986678765,Direct,Contacted,0.0
940,2024-05-11,user940@example.com,+79644077934,Referral,Qualified,40808.13
941,2024-02-16,user941@example.com,+79370178450,Direct,Qualified,23580.5
942,2024-04-07,user942@example.com,+79861715673,Facebook Ads,New,0.0
943,2024-07-25,user943@example.com,+79217464107,Organic Search,Contacted,0.0
944,2024-02-29,user944@example.com,+79259090712,Google Ads,Contacted,0.0
945,2024-06-07,user945@example.com,+79928848430,Direct,Contacted,0.0
946,2024-02-08,user946@example.com,+79446584703,Direct,Unqualified,0.0
947,2024-03-06,user947@example.com,+79788167986,Organic Search,Qualified,26643.0
948,2024-05-05,user948@example.com,+79625024827,Organic Search,New,0.0
949,2024-05-06,user949@example.com,+79158720749,Referral,Unqualified,0.0
950,2024-01-27,user950@example.com,+79329278218,Direct,Contacted,0.0
951,2024-06-30,user951@example.com,+79577613949,Google Ads,Qualified,19270.0
952,2024-01-25,user952@example.com,+79918957836,Google Ads,New,0.0
953,2024-01-01,user953@example.com,+79488808291,Organic Search,Contacted,0.0
954,2024-03-01,user954@example.com,+79211931262,Facebook Ads,Qualified,12839.52
955,2024-01-09,user955@example.com,+79972582180,Organic Search,Qualified,48536.67
956,2024-05-26,user956@example.com,+79156939676,Google Ads,Qualified,42159.08
957,2024-06-24,user957@example.com,+79455058724,Facebook Ads,Unqualified,0.0
958,2024-07-23,user958@example.com,+79868589510,Facebook Ads,Unqualified,0.0
959,2024-03-07,user959@example.com,+79761222309,Google Ads,Unqualified,0.0
960,2024-07-16,user960@example.com,+79739676073,Organic Search,Qualified,35768.3
961,2024-02-24,user961@example.com,+79667134617,Direct,Unqualified,0.0
962,2024-07-21,user962@example.com,+79845331828,Google Ads,Qualified,31612.09
963,2024-06-24,user963@example.com,+79183761629,Organic Search,Qualified,23811.65
964,2024-05-11,user964@example.com,+79775866122,Google Ads,New,0.0
965,2024-04-11,user965@example.com,+79161010664,Google Ads,Contacted,0.0
966,2024-05-21,user966@example.com,+79112254396,Direct,Contacted,0.0
967,2024-04-29,user967@example.com,+79947657134,Organic Search,Unqualified,0.0
968,2024-07-13,user968@example.com,+79447321475,Direct,Qualified,17786.55
969,2024-01-26,user969@example.com,+79504210372,Organic Search,Contacted,0.0
970,2024-01-04,user970@example.com,+79344341396,Facebook Ads,Qualified,36057.91
971,2024-02-09,user971@example.com,+79186843894,Referral,Unqualified,0.0
972,2024-04-22,user972@example.com,+79984441380,Referral,Unqualified,0.0
973,2024-07-11,user973@example.com,+79828595557,Facebook Ads,Unqualified,0.0
974,2024-01-28,user974@example.com,+79988545900,Referral,Contacted,0.0
975,2024-04-03,user975@example.com,+79370766530,Direct,Qualified,13629.7
976,2024-07-01,user976@example.com,+79745324290,Referral,New,0.0
977,2024-06-16,user977@example.com,+79466686094,Facebook Ads,New,0.0
978,2024-05-25,user978@example.com,+79937608219,Google Ads,New,0.0
979,2024-02-05,user979@example.com,+79188538371,Organic Search,Unqualified,0.0
980,2024-05-12,user980@example.com,+79868907240,Direct,New,0.0
981,2024-06-18,user981@example.com,+79727257706,Google Ads,Contacted,0.0
982,2024-06-08,user982@example.com,+79844520790,Organic Search,New,0.0
983,2024-02-17,user983@example.com,+79523496422,Google Ads,New,0.0
984,2024-04-06,user984@example.com,+79886510187,Google Ads,Unqualified,0.0
985,2024-01-15,user985@example.com,+79643852427,Organic Search,New,0.0
986,2024-03-03,user986@example.com,+79452930639,Referral,Qualified,23615.01
987,2024-02-12,user987@example.com,+79513608503,Facebook Ads,Contacted,0.0
988,2024-02-07,user988@example.com,+79930072560,Facebook Ads,Contacted,0.0
989,2024-04-05,user989@example.com,+79291362120,Google Ads,Unqualified,0.0
990,2024-06-07,user990@example.com,+79942816622,Organic Search,Contacted,0.0
991,2024-07-14,user991@example.com,+79443345508,Referral,New,0.0
992,2024-05-10,user992@example.com,+79899035236,Referral,Contacted,0.0
993,2024-05-04,user993@example.com,+79772305218,Referral,Unqualified,0.0
994,2024-02-03,user994@example.com,+79447657742,Referral,New,0.0
995,2024-01-30,user995@example.com,+79905365430,Google Ads,Qualified,31714.92
996,2024-01-12,user996@example.com,+79620085432,Organic Search,Qualified,2534.44
997,2024-06-12,user997@example.com,+79168748224,Google Ads,New,0.0
998,2024-05-02,user998@example.com,+79583991863,Organic Search,Qualified,12537.18
999,2024-02-13,user999@example.com,+79658929698,Referral,Unqualified,0.0
1000,2024-06-14,user1000@example.com,+79861252156,Direct,Qualified,2259.71
